,browser,element,file_ending,executes
1822,webkit,object,.apsx,True
1823,webkit,object,.aquery,True
1824,webkit,object,.asax,True
1825,webkit,object,.asc,True
1826,webkit,object,.ascx,True
1827,webkit,object,.asf,False
1828,webkit,object,.ashx,True
1829,webkit,object,.asm,True
1830,webkit,object,.asmx,True
1831,webkit,object,.asp,True
1832,webkit,object,.Asp,True
1833,webkit,object,.ASP,True
1834,webkit,object,.aspx,True
1835,webkit,object,.Aspx,True
1836,webkit,object,.ASPX,True
1837,webkit,object,.assets,True
1838,webkit,object,.asx,False
1839,webkit,object,.at,True
1840,webkit,object,.au,False
1841,webkit,object,.avi,False
1842,webkit,object,.AVI,False
1843,webkit,object,.awm,True
1844,webkit,object,.b,True
1845,webkit,object,.back,True
1846,webkit,object,.backup,True
1847,webkit,object,.bad,True
1848,webkit,object,.bak,True
1849,webkit,object,.BAK,True
1850,webkit,object,.bak2,True
1851,webkit,object,.bat,True
1852,webkit,object,.bck,True
1853,webkit,object,.bhtml,True
1854,webkit,object,.bin,False
1855,webkit,object,.bk,True
1856,webkit,object,.bkp,True
1857,webkit,object,.blog,True
1858,webkit,object,.bml,True
1859,webkit,object,.bmp,True
1860,webkit,object,.bok,True
1861,webkit,object,.bsp,True
1862,webkit,object,.btr,True
1863,webkit,object,.bu,True
1864,webkit,object,.bz2,False
1865,webkit,object,.c,True
1866,webkit,object,.C,True
1867,webkit,object,.ca,True
1868,webkit,object,.cab,True
1869,webkit,object,.cache,True
1870,webkit,object,.captcha,True
1871,webkit,object,.cat,True
1872,webkit,object,.cc,True
1873,webkit,object,.cdr,True
1874,webkit,object,.cer,False
1875,webkit,object,.cfc,True
1876,webkit,object,.cfg,True
1877,webkit,object,.cfm,True
1878,webkit,object,.CFM,True
1879,webkit,object,.cfml,True
1880,webkit,object,.cgi,True
1881,webkit,object,.chm,True
1882,webkit,object,.class,False
1883,webkit,object,.cmd,True
1884,webkit,object,.cms,True
1885,webkit,object,.cn,True
1886,webkit,object,.cnf,True
1887,webkit,object,.co,True
1888,webkit,object,.code,True
1889,webkit,object,.com,True
1890,webkit,object,".com,",True
1891,webkit,object,.COM,True
1892,webkit,object,.common,True
1893,webkit,object,.conf,True
1894,webkit,object,.config,True
1895,webkit,object,.Config,True
1896,webkit,object,.content,True
1897,webkit,object,.contrib,True
1898,webkit,object,.copy,True
1899,webkit,object,.core,True
1900,webkit,object,.count,True
1901,webkit,object,.cp,True
1902,webkit,object,.crt,False
1903,webkit,object,.cs,True
1904,webkit,object,.csi,True
1905,webkit,object,.csp,True
1906,webkit,object,.csproj,True
1907,webkit,object,.css,False
1908,webkit,object,.CSS,False
1909,webkit,object,.csshandler,True
1910,webkit,object,.csv,False
1911,webkit,object,.cur,True
1912,webkit,object,.custom,True
1913,webkit,object,.cz,True
1914,webkit,object,.d,True
1915,webkit,object,.dat,True
1916,webkit,object,.data,True
1917,webkit,object,.db,True
1918,webkit,object,.dbf,True
1919,webkit,object,.dcr,False
1920,webkit,object,.de,True
1921,webkit,object,.deb,True
1922,webkit,object,.default,True
1923,webkit,object,.delete,True
1924,webkit,object,.detail,True
1925,webkit,object,.details,True
1926,webkit,object,.dev,True
1927,webkit,object,.dhtml,True
1928,webkit,object,.dic,True
1929,webkit,object,.dict,True
1930,webkit,object,.diff,True
1931,webkit,object,.dir,False
1932,webkit,object,.disabled,True
1933,webkit,object,.dist,True
1934,webkit,object,.divx,True
1935,webkit,object,.djvu,True
1936,webkit,object,.dll,False
1937,webkit,object,.dmg,False
1938,webkit,object,.do,True
1939,webkit,object,.doc,False
1940,webkit,object,.DOC,False
1941,webkit,object,.docx,False
1942,webkit,object,.dot,False
1943,webkit,object,.ds,True
1944,webkit,object,.dta,True
1945,webkit,object,.dtd,True
1946,webkit,object,.dwf,True
1947,webkit,object,.dwg,True
1948,webkit,object,.dwt,True
1949,webkit,object,.e,True
1950,webkit,object,.ece,True
1951,webkit,object,.edit,True
1952,webkit,object,.edu,True
1953,webkit,object,.egov,True
1954,webkit,object,.email,True
1955,webkit,object,.eml,False
1956,webkit,object,.en,True
1957,webkit,object,.enu,True
1958,webkit,object,.eot,True
1959,webkit,object,.ep,True
1960,webkit,object,.epc,True
1961,webkit,object,.epl,True
1962,webkit,object,.eps,False
1963,webkit,object,.epub,False
1964,webkit,object,.err,True
1965,webkit,object,.error,True
1966,webkit,object,.errors,True
1967,webkit,object,.es,True
1968,webkit,object,.eu,True
1969,webkit,object,.exclude,True
1970,webkit,object,.exe,False
1971,webkit,object,.EXE,False
1972,webkit,object,.extract,True
1973,webkit,object,.f4v,False
1974,webkit,object,.faces,True
1975,webkit,object,.fcgi,True
1976,webkit,object,.feed,True
1977,webkit,object,.fil,True
1978,webkit,object,.file,True
1979,webkit,object,.filemtime,True
1980,webkit,object,.files,True
1981,webkit,object,.filesize,True
1982,webkit,object,.film,True
1983,webkit,object,.fla,False
1984,webkit,object,.flv,False
1985,webkit,object,.fopen,True
1986,webkit,object,.form,True
1987,webkit,object,.fpl,True
1988,webkit,object,.fr,True
1989,webkit,object,.framework,True
1990,webkit,object,.fread,True
1991,webkit,object,.fsockopen,True
1992,webkit,object,.functions,True
1993,webkit,object,.g,True
1994,webkit,object,.geo,True
1995,webkit,object,.getimagesize,True
1996,webkit,object,.GetMapImage,True
1997,webkit,object,.gif,True
1998,webkit,object,.Gif,True
1999,webkit,object,.GIF,True
2000,webkit,object,.git,True
2001,webkit,object,.go,True
2002,webkit,object,.gpx,True
2003,webkit,object,.grp,True
2004,webkit,object,.gz,False
2005,webkit,object,.h,True
2006,webkit,object,.hml,True
2007,webkit,object,.hmtl,True
2008,webkit,object,.home,True
2009,webkit,object,.hqx,False
2010,webkit,object,.ht,True
2011,webkit,object,.hta,True
2012,webkit,object,.htaccess,True
2013,webkit,object,.htc,True
2014,webkit,object,.htlm,True
2015,webkit,object,.htm,True
2016,webkit,object,".htm,",True
2017,webkit,object,.HTM,True
2018,webkit,object,.html,True
2019,webkit,object,".html,",True
2020,webkit,object,.Html,True
2021,webkit,object,.HTML,True
2022,webkit,object,.html1,True
2023,webkit,object,.htmll,True
2024,webkit,object,.htmls,True
2025,webkit,object,.htx,True
2026,webkit,object,.i,True
2027,webkit,object,.ice,False
2028,webkit,object,.ico,True
2029,webkit,object,.ICO,True
2030,webkit,object,.ics,False
2031,webkit,object,.ida,True
2032,webkit,object,.idq,True
2033,webkit,object,.idx,True
2034,webkit,object,.ihtml,True
2035,webkit,object,.image,True
2036,webkit,object,.images,True
2037,webkit,object,.img,False
2038,webkit,object,.implode,True
2039,webkit,object,.inc,True
2040,webkit,object,.include,True
2041,webkit,object,.includes,True
2042,webkit,object,.index,True
2043,webkit,object,.inf,True
2044,webkit,object,.info,True
2045,webkit,object,.ini,True
2046,webkit,object,.iso,False
2047,webkit,object,.it,True
2048,webkit,object,.j,True
2049,webkit,object,.jad,True
2050,webkit,object,.jar,False
2051,webkit,object,.java,True
2052,webkit,object,.jbf,True
2053,webkit,object,.jhtml,True
2054,webkit,object,.jnlp,False
2055,webkit,object,.jp,True
2056,webkit,object,.jpe,True
2057,webkit,object,.jpeg,True
2058,webkit,object,.Jpeg,True
2059,webkit,object,.JPEG,True
2060,webkit,object,.jpg,True
2061,webkit,object,.Jpg,True
2062,webkit,object,.JPG,True
2063,webkit,object,.js,True
2064,webkit,object,.JS,True
2065,webkit,object,.js2,True
2066,webkit,object,.jsf,True
2067,webkit,object,.json,True
2068,webkit,object,.jsp,True
2069,webkit,object,.jspa,True
2070,webkit,object,.jspf,True
2071,webkit,object,.jspx,True
2072,webkit,object,.kml,True
2073,webkit,object,.kmz,True
2074,webkit,object,.l,True
2075,webkit,object,.lasso,True
2076,webkit,object,.layer,True
2077,webkit,object,.lbi,True
2078,webkit,object,.lck,True
2079,webkit,object,.LCK,True
2080,webkit,object,.lib,True
2081,webkit,object,.lic,True
2082,webkit,object,.licx,True
2083,webkit,object,.link,True
2084,webkit,object,.list,True
2085,webkit,object,.lnk,True
2086,webkit,object,.load,True
2087,webkit,object,.local,True
2088,webkit,object,.lock,True
2089,webkit,object,.log,True
2090,webkit,object,.LOG,True
2091,webkit,object,.login,True
2092,webkit,object,.lst,True
2093,webkit,object,.m,True
2094,webkit,object,.m3u,False
2095,webkit,object,.m4v,False
2096,webkit,object,.main,True
2097,webkit,object,.maninfo,True
2098,webkit,object,.map,True
2099,webkit,object,.master,True
2100,webkit,object,.Master,True
2101,webkit,object,.mbox,True
2102,webkit,object,.mdb,True
2103,webkit,object,.media,True
2104,webkit,object,.menu,True
2105,webkit,object,.mgi,True
2106,webkit,object,.mhtml,True
2107,webkit,object,.mi,True
2108,webkit,object,.mid,False
2109,webkit,object,.min,True
2110,webkit,object,.mkdir,True
2111,webkit,object,.mno,True
2112,webkit,object,.mod,True
2113,webkit,object,.mov,False
2114,webkit,object,.MOV,False
2115,webkit,object,.mp2,False
2116,webkit,object,.mp3,False
2117,webkit,object,.MP3,False
2118,webkit,object,.mp4,False
2119,webkit,object,.mpeg,False
2120,webkit,object,.MPEG,False
2121,webkit,object,.mpg,False
2122,webkit,object,.mpl,True
2123,webkit,object,.msg,True
2124,webkit,object,.msi,True
2125,webkit,object,.mso,True
2126,webkit,object,.mspx,True
2127,webkit,object,.mv,True
2128,webkit,object,.mvc,True
2129,webkit,object,.mysql,True
2130,webkit,object,.net,True
2131,webkit,object,.new,True
2132,webkit,object,.nl,True
2133,webkit,object,.nsf,True
2134,webkit,object,.NSF,True
2135,webkit,object,.num,True
2136,webkit,object,.o,True
2137,webkit,object,.ocx,True
2138,webkit,object,.odt,False
2139,webkit,object,.off,True
2140,webkit,object,.ogg,True
2141,webkit,object,.old,True
2142,webkit,object,.OLD,True
2143,webkit,object,.old2,True
2144,webkit,object,.opendir,True
2145,webkit,object,.opml,True
2146,webkit,object,.org,True
2147,webkit,object,.orig,True
2148,webkit,object,.original,True
2149,webkit,object,.oui,True
2150,webkit,object,.out,True
2151,webkit,object,.p,True
2152,webkit,object,.p3p,True
2153,webkit,object,.p7b,True
2154,webkit,object,.pac,True
2155,webkit,object,.pad,True
2156,webkit,object,.page,True
2157,webkit,object,.PAGE,True
2158,webkit,object,.pages,False
2159,webkit,object,.parse,True
2160,webkit,object,.pd,True
2161,webkit,object,.pdb,False
2162,webkit,object,.pdf,False
2163,webkit,object,.Pdf,False
2164,webkit,object,.PDF,False
2165,webkit,object,.pem,False
2166,webkit,object,.pfx,False
2167,webkit,object,.pgp,True
2168,webkit,object,.pgsql,True
2169,webkit,object,.pgt,True
2170,webkit,object,.ph,True
2171,webkit,object,.php,False
2172,webkit,object,.PhP,False
2173,webkit,object,".php,",True
2174,webkit,object,.php~,True
2175,webkit,object,.PHP,False
2176,webkit,object,.php1,True
2177,webkit,object,.php2,True
2178,webkit,object,.php3,False
2179,webkit,object,.php4,False
2180,webkit,object,.php5,True
2181,webkit,object,.phpmailer,True
2182,webkit,object,.phpp,True
2183,webkit,object,.phps,True
2184,webkit,object,.phtm,True
2185,webkit,object,.phtml,False
2186,webkit,object,.pl,False
2187,webkit,object,.plx,True
2188,webkit,object,.pm,False
2189,webkit,object,.png,True
2190,webkit,object,.PNG,True
2191,webkit,object,.pnp,True
2192,webkit,object,.po,True
2193,webkit,object,.pop3,True
2194,webkit,object,.popup,True
2195,webkit,object,.portal,True
2196,webkit,object,.pot,False
2197,webkit,object,.pps,False
2198,webkit,object,.ppt,False
2199,webkit,object,.PPT,False
2200,webkit,object,.pptx,False
2201,webkit,object,.prep,True
2202,webkit,object,.preview,True
2203,webkit,object,.prg,True
2204,webkit,object,.price,True
2205,webkit,object,.print,True
2206,webkit,object,.process,True
2207,webkit,object,.prt,True
2208,webkit,object,.ps,False
2209,webkit,object,.psd,False
2210,webkit,object,.psp,True
2211,webkit,object,.psql,True
2212,webkit,object,.pub,True
2213,webkit,object,.pvk,True
2214,webkit,object,.pwd,True
2215,webkit,object,.py,False
2216,webkit,object,.pyc,True
2217,webkit,object,.q,True
2218,webkit,object,.query,True
2219,webkit,object,.r,True
2220,webkit,object,.ra,False
2221,webkit,object,.ram,False
2222,webkit,object,.rar,True
2223,webkit,object,.raw,False
2224,webkit,object,.rb,False
2225,webkit,object,.rc,True
2226,webkit,object,.rdf,True
2227,webkit,object,.read,True
2228,webkit,object,.readme,True
2229,webkit,object,.rec,True
2230,webkit,object,.red,True
2231,webkit,object,.reg,True
2232,webkit,object,.require,True
2233,webkit,object,.results,True
2234,webkit,object,.resx,True
2235,webkit,object,.rhtml,True
2236,webkit,object,.rm,False
2237,webkit,object,.rpm,False
2238,webkit,object,.rss,True
2239,webkit,object,.rtf,False
2240,webkit,object,.ru,True
2241,webkit,object,.run,True
2242,webkit,object,.Run,True
2243,webkit,object,.s,True
2244,webkit,object,.s7,True
2245,webkit,object,.sample,True
2246,webkit,object,.sav,True
2247,webkit,object,.save,True
2248,webkit,object,.scc,True
2249,webkit,object,.scripts,True
2250,webkit,object,.sdb,True
2251,webkit,object,.se,True
2252,webkit,object,.sea,False
2253,webkit,object,.seam,True
2254,webkit,object,.search,True
2255,webkit,object,.sema,True
2256,webkit,object,.ser,True
2257,webkit,object,.server,True
2258,webkit,object,.session,True
2259,webkit,object,.settings,True
2260,webkit,object,.setup,True
2261,webkit,object,.sh,False
2262,webkit,object,.shop,True
2263,webkit,object,.shtm,True
2264,webkit,object,.shtml,True
2265,webkit,object,.sis,True
2266,webkit,object,.sit,False
2267,webkit,object,.site,True
2268,webkit,object,.sitemap,True
2269,webkit,object,.sitx,False
2270,webkit,object,.Skins,True
2271,webkit,object,.sln,True
2272,webkit,object,.smi,False
2273,webkit,object,.smil,False
2274,webkit,object,.smtp,True
2275,webkit,object,.sql,True
2276,webkit,object,.squery,True
2277,webkit,object,.src,False
2278,webkit,object,.srv,True
2279,webkit,object,.ssf,True
2280,webkit,object,.ssi,True
2281,webkit,object,.start,True
2282,webkit,object,.static,True
2283,webkit,object,.ste,True
2284,webkit,object,.stm,True
2285,webkit,object,.store,True
2286,webkit,object,.strpos,True
2287,webkit,object,.suo,True
2288,webkit,object,.svc,True
2289,webkit,object,.svg,True
2290,webkit,object,.svn,True
2291,webkit,object,.swf,False
2292,webkit,object,.SWF,False
2293,webkit,object,.swi,True
2294,webkit,object,.swp,True
2295,webkit,object,.sxw,False
2296,webkit,object,.t,False
2297,webkit,object,.taf,True
2298,webkit,object,.tar,False
2299,webkit,object,.tcl,False
2300,webkit,object,.tem,True
2301,webkit,object,.temp,True
2302,webkit,object,.template,False
2303,webkit,object,.templates,True
2304,webkit,object,.Templates,True
2305,webkit,object,.test,True
2306,webkit,object,.text,True
2307,webkit,object,.tgz,False
2308,webkit,object,.thtml,True
2309,webkit,object,.tif,True
2310,webkit,object,.tiff,True
2311,webkit,object,.tmp,True
2312,webkit,object,.tmpl,True
2313,webkit,object,.top,True
2314,webkit,object,.torrent,True
2315,webkit,object,.tpl,True
2316,webkit,object,.trck,True
2317,webkit,object,.ttf,False
2318,webkit,object,.TTF,False
2319,webkit,object,.tv,True
2320,webkit,object,.txt,True
2321,webkit,object,.TXT,True
2322,webkit,object,.types,True
2323,webkit,object,.ua,True
2324,webkit,object,.uk,True
2325,webkit,object,.url,True
2326,webkit,object,.us,True
2327,webkit,object,.user,True
2328,webkit,object,.v,True
2329,webkit,object,.vb,True
2330,webkit,object,.vbproj,True
2331,webkit,object,.vbs,True
2332,webkit,object,.vcf,False
2333,webkit,object,.vcs,False
2334,webkit,object,.view,True
2335,webkit,object,.vm,True
2336,webkit,object,.vorteil,True
2337,webkit,object,.vspscc,True
2338,webkit,object,.w,True
2339,webkit,object,.war,True
2340,webkit,object,.wav,False
2341,webkit,object,.WAV,False
2342,webkit,object,.wbp,True
2343,webkit,object,.wci,True
2344,webkit,object,.web,True
2345,webkit,object,.Web,True
2346,webkit,object,.webinfo,True
2347,webkit,object,.wma,False
2348,webkit,object,.wmf,True
2349,webkit,object,.wml,False
2350,webkit,object,.wmv,False
2351,webkit,object,.WMV,False
2352,webkit,object,.woa,True
2353,webkit,object,.wpd,True
2354,webkit,object,.ws,True
2355,webkit,object,.wsdl,True
2356,webkit,object,.wvx,False
2357,webkit,object,.wws,True
2358,webkit,object,.x,True
2359,webkit,object,.xhtm,True
2360,webkit,object,.xhtml,True
2361,webkit,object,.xls,False
2362,webkit,object,.XLS,False
2363,webkit,object,.xlsx,False
2364,webkit,object,.xml,True
2365,webkit,object,.XML,True
2366,webkit,object,.xpi,True
2367,webkit,object,.xpml,True
2368,webkit,object,.xsd,True
2369,webkit,object,.xsl,True
2370,webkit,object,.xslt,True
2371,webkit,object,.xspf,True
2372,webkit,object,.y,True
2373,webkit,object,.Z,False
2374,webkit,object,.zdat,True
2375,webkit,object,.Zif,True
2376,webkit,object,.zip,False
2377,webkit,object,.Zip,False
2378,webkit,object,.ZIP,False
2379,webkit,object,.phar,True
2380,webkit,object,.php7,True
2381,webkit,object,.pht,True
2382,webkit,object,.phP,False
2383,webkit,object,.aac,False
2384,webkit,object,.abw,True
2385,webkit,object,.arc,True
2386,webkit,object,.avif,True
2387,webkit,object,.azw,True
2388,webkit,object,.bz,False
2389,webkit,object,.cda,True
2390,webkit,object,.csh,False
2391,webkit,object,".jpeg,",True
2392,webkit,object,.jsonld,True
2393,webkit,object,".mid,",True
2394,webkit,object,.midi,False
2395,webkit,object,.mjs,True
2396,webkit,object,.mpkg,True
2397,webkit,object,.odp,False
2398,webkit,object,.ods,False
2399,webkit,object,.oga,True
2400,webkit,object,.ogv,True
2401,webkit,object,.ogx,True
2402,webkit,object,.opus,True
2403,webkit,object,.otf,False
2404,webkit,object,".tif,",True
2405,webkit,object,.ts,True
2406,webkit,object,.vsd,True
2407,webkit,object,.weba,True
2408,webkit,object,.webm,False
2409,webkit,object,.webp,True
2410,webkit,object,.woff,True
2411,webkit,object,.woff2,True
2412,webkit,object,.xul,True
2413,webkit,object,.3gp,False
2414,webkit,object,.3g2,False
2415,webkit,object,.7z,False
2416,firefox,embed,.a,True
2417,firefox,embed,.access,True
2418,firefox,embed,.acgi,True
2419,firefox,embed,.action,True
2420,firefox,embed,.add,True
2421,firefox,embed,.adp,True
2422,firefox,embed,.ai,True
2423,firefox,embed,.ajax,True
2424,firefox,embed,.alt,True
2425,firefox,embed,.app,True
2426,firefox,embed,.apsx,True
2427,firefox,embed,.aquery,True
2428,firefox,embed,.asax,True
2429,firefox,embed,.asc,True
2430,firefox,embed,.ascx,True
2431,firefox,embed,.asf,True
2432,firefox,embed,.ashx,True
2433,firefox,embed,.asm,True
2434,firefox,embed,.asmx,True
2435,firefox,embed,.asp,True
2436,firefox,embed,.Asp,True
2437,firefox,embed,.ASP,True
2438,firefox,embed,.aspx,True
2439,firefox,embed,.Aspx,True
2440,firefox,embed,.ASPX,True
2441,firefox,embed,.assets,True
2442,firefox,embed,.asx,True
2443,firefox,embed,.at,True
2444,firefox,embed,.au,True
2445,firefox,embed,.avi,True
2446,firefox,embed,.AVI,True
2447,firefox,embed,.awm,True
2448,firefox,embed,.b,True
2449,firefox,embed,.back,True
2450,firefox,embed,.backup,True
2451,firefox,embed,.bad,True
2452,firefox,embed,.bak,True
2453,firefox,embed,.BAK,True
2454,firefox,embed,.bak2,True
2455,firefox,embed,.bat,True
2456,firefox,embed,.bck,True
2457,firefox,embed,.bhtml,True
2458,firefox,embed,.bin,True
2459,firefox,embed,.bk,True
2460,firefox,embed,.bkp,True
2461,firefox,embed,.blog,True
2462,firefox,embed,.bml,True
2463,firefox,embed,.bmp,True
2464,firefox,embed,.bok,True
2465,firefox,embed,.bsp,True
2466,firefox,embed,.btr,True
2467,firefox,embed,.bu,True
2468,firefox,embed,.bz2,True
2469,firefox,embed,.c,True
2470,firefox,embed,.C,True
2471,firefox,embed,.ca,True
2472,firefox,embed,.cab,True
2473,firefox,embed,.cache,True
2474,firefox,embed,.captcha,True
2475,firefox,embed,.cat,True
2476,firefox,embed,.cc,True
2477,firefox,embed,.cdr,True
2478,firefox,embed,.cer,True
2479,firefox,embed,.cfc,True
2480,firefox,embed,.cfg,True
2481,firefox,embed,.cfm,True
2482,firefox,embed,.CFM,True
2483,firefox,embed,.cfml,True
2484,firefox,embed,.cgi,True
2485,firefox,embed,.chm,True
2486,firefox,embed,.class,True
2487,firefox,embed,.cmd,True
2488,firefox,embed,.cms,True
2489,firefox,embed,.cn,True
2490,firefox,embed,.cnf,True
2491,firefox,embed,.co,True
2492,firefox,embed,.code,True
2493,firefox,embed,.com,True
2494,firefox,embed,".com,",True
2495,firefox,embed,.COM,True
2496,firefox,embed,.common,True
2497,firefox,embed,.conf,True
2498,firefox,embed,.config,True
2499,firefox,embed,.Config,True
2500,firefox,embed,.content,True
2501,firefox,embed,.contrib,True
2502,firefox,embed,.copy,True
2503,firefox,embed,.core,True
2504,firefox,embed,.count,True
2505,firefox,embed,.cp,True
2506,firefox,embed,.crt,True
2507,firefox,embed,.cs,True
2508,firefox,embed,.csi,True
2509,firefox,embed,.csp,True
2510,firefox,embed,.csproj,True
2511,firefox,embed,.css,True
2512,firefox,embed,.CSS,True
2513,firefox,embed,.csshandler,True
2514,firefox,embed,.csv,True
2515,firefox,embed,.cur,True
2516,firefox,embed,.custom,True
2517,firefox,embed,.cz,True
2518,firefox,embed,.d,True
2519,firefox,embed,.dat,True
2520,firefox,embed,.data,True
2521,firefox,embed,.db,True
2522,firefox,embed,.dbf,True
2523,firefox,embed,.dcr,True
2524,firefox,embed,.de,True
2525,firefox,embed,.deb,True
2526,firefox,embed,.default,True
2527,firefox,embed,.delete,True
2528,firefox,embed,.detail,True
2529,firefox,embed,.details,True
2530,firefox,embed,.dev,True
2531,firefox,embed,.dhtml,True
2532,firefox,embed,.dic,True
2533,firefox,embed,.dict,True
2534,firefox,embed,.diff,True
2535,firefox,embed,.dir,True
2536,firefox,embed,.disabled,True
2537,firefox,embed,.dist,True
2538,firefox,embed,.divx,True
2539,firefox,embed,.djvu,True
2540,firefox,embed,.dll,True
2541,firefox,embed,.dmg,True
2542,firefox,embed,.do,True
2543,firefox,embed,.doc,True
2544,firefox,embed,.DOC,True
2545,firefox,embed,.docx,True
2546,firefox,embed,.dot,True
2547,firefox,embed,.ds,True
2548,firefox,embed,.dta,True
2549,firefox,embed,.dtd,True
2550,firefox,embed,.dwf,True
2551,firefox,embed,.dwg,True
2552,firefox,embed,.dwt,True
2553,firefox,embed,.e,True
2554,firefox,embed,.ece,True
2555,firefox,embed,.edit,True
2556,firefox,embed,.edu,True
2557,firefox,embed,.egov,True
2558,firefox,embed,.email,True
2559,firefox,embed,.eml,True
2560,firefox,embed,.en,True
2561,firefox,embed,.enu,True
2562,firefox,embed,.eot,True
2563,firefox,embed,.ep,True
2564,firefox,embed,.epc,True
2565,firefox,embed,.epl,True
2566,firefox,embed,.eps,True
2567,firefox,embed,.epub,True
2568,firefox,embed,.err,True
2569,firefox,embed,.error,True
2570,firefox,embed,.errors,True
2571,firefox,embed,.es,True
2572,firefox,embed,.eu,True
2573,firefox,embed,.exclude,True
2574,firefox,embed,.exe,True
2575,firefox,embed,.EXE,True
2576,firefox,embed,.extract,True
2577,firefox,embed,.f4v,True
2578,firefox,embed,.faces,True
2579,firefox,embed,.fcgi,True
2580,firefox,embed,.feed,True
2581,firefox,embed,.fil,True
2582,firefox,embed,.file,True
2583,firefox,embed,.filemtime,True
2584,firefox,embed,.files,True
2585,firefox,embed,.filesize,True
2586,firefox,embed,.film,True
2587,firefox,embed,.fla,True
2588,firefox,embed,.flv,True
2589,firefox,embed,.fopen,True
2590,firefox,embed,.form,True
2591,firefox,embed,.fpl,True
2592,firefox,embed,.fr,True
2593,firefox,embed,.framework,True
2594,firefox,embed,.fread,True
2595,firefox,embed,.fsockopen,True
2596,firefox,embed,.functions,True
2597,firefox,embed,.g,True
2598,firefox,embed,.geo,True
2599,firefox,embed,.getimagesize,True
2600,firefox,embed,.GetMapImage,True
2601,firefox,embed,.gif,True
2602,firefox,embed,.Gif,True
2603,firefox,embed,.GIF,True
2604,firefox,embed,.git,True
2605,firefox,embed,.go,True
2606,firefox,embed,.gpx,True
2607,firefox,embed,.grp,True
2608,firefox,embed,.gz,True
2609,firefox,embed,.h,True
2610,firefox,embed,.hml,True
2611,firefox,embed,.hmtl,True
2612,firefox,embed,.home,True
2613,firefox,embed,.hqx,True
2614,firefox,embed,.ht,True
2615,firefox,embed,.hta,True
2616,firefox,embed,.htaccess,True
2617,firefox,embed,.htc,True
2618,firefox,embed,.htlm,True
2619,firefox,embed,.htm,True
2620,firefox,embed,".htm,",True
2621,firefox,embed,.HTM,True
